Date,Close
2021-01-04,109.49156951904297
2021-01-05,110.08733367919922
2021-01-06,115.25659942626953
2021-01-07,119.04153442382812
2021-01-08,119.1729507446289
2021-01-11,120.95152282714844
2021-01-12,122.85273742675781
2021-01-13,122.96664428710938
2021-01-14,123.68506622314453
2021-01-15,121.4684066772461
2021-01-19,120.94271087646484
2021-01-20,119.1291275024414
2021-01-21,118.13032531738281
2021-01-22,117.2191390991211
2021-01-25,115.7560043334961
2021-01-26,115.28288269042969
2021-01-27,112.02362823486328
2021-01-28,113.99493408203125
2021-01-29,112.73329162597656
2021-02-01,113.56561279296875
2021-02-02,117.06143951416016
2021-02-03,118.40194702148438
2021-02-04,121.126708984375
2021-02-05,120.89017486572266
2021-02-08,122.78266143798828
2021-02-09,122.29199981689453
2021-02-10,122.36213684082031
2021-02-11,122.02041625976562
2021-02-12,123.75517272949219
2021-02-16,126.73403930664062
2021-02-17,127.12831115722656
2021-02-18,127.5576400756836
2021-02-19,129.68666076660156
2021-02-22,130.90451049804688
2021-02-23,131.9558868408203
2021-02-24,134.2776641845703
2021-02-25,132.45526123046875
2021-02-26,128.94195556640625
2021-03-01,131.85948181152344
2021-03-02,131.43019104003906
2021-03-03,133.97097778320312
2021-03-04,131.91207885742188
2021-03-05,132.21871948242188
2021-03-08,133.97097778320312
2021-03-09,133.02481079101562
2021-03-10,135.91603088378906
2021-03-11,135.20635986328125
2021-03-12,136.8096923828125
2021-03-15,136.12628173828125
2021-03-16,134.49667358398438
2021-03-17,135.8809814453125
2021-03-18,138.12391662597656
2021-03-19,135.92478942871094
2021-03-22,132.27127075195312
2021-03-23,130.9483184814453
2021-03-24,131.96461486816406
2021-03-25,133.65557861328125
2021-03-26,135.8809814453125
2021-03-29,133.7694549560547
2021-03-30,135.34652709960938
2021-03-31,133.37518310546875
2021-04-01,134.67190551757812
2021-04-05,135.38575744628906
2021-04-06,134.43397521972656
2021-04-07,136.5402374267578
2021-04-08,136.70774841308594
2021-04-09,137.73001098632812
2021-04-12,137.439208984375
2021-04-13,135.7999725341797
2021-04-14,133.26182556152344
2021-04-15,134.10784912109375
2021-04-16,135.103759765625
2021-04-19,134.53091430664062
2021-04-20,131.55209350585938
2021-04-21,132.67132568359375
2021-04-22,129.87762451171875
2021-04-23,132.36288452148438
2021-04-26,132.6890106201172
2021-04-27,133.29705810546875
2021-04-28,134.1607208251953
2021-04-29,136.76942443847656
2021-04-30,135.55322265625
2021-05-03,135.1566162109375
2021-05-04,137.02496337890625
2021-05-05,138.82286071777344
2021-05-06,141.6165771484375
2021-05-07,142.101318359375
2021-05-10,142.0836639404297
2021-05-11,139.72177124023438
2021-05-12,138.7611541748047
2021-05-13,142.3304443359375
2021-05-14,144.54249572753906
2021-05-17,145.12416076660156
2021-05-18,143.0795440673828
2021-05-19,141.98672485351562
2021-05-20,141.73995971679688
2021-05-21,143.35276794433594
2021-05-24,144.1282958984375
2021-05-25,142.6388702392578
2021-05-26,142.6212615966797
2021-05-27,144.8421173095703
2021-05-28,144.74520874023438
2021-06-01,146.34034729003906
2021-06-02,146.34913635253906
2021-06-03,146.44610595703125
2021-06-04,146.68406677246094
2021-06-07,145.99664306640625
2021-06-08,145.4149627685547
2021-06-09,143.59950256347656
2021-06-10,141.3609619140625
2021-06-11,141.26405334472656
2021-06-14,138.86691284179688
2021-06-15,136.76058959960938
2021-06-16,137.7212371826172
2021-06-17,133.74658203125
2021-06-18,130.3623504638672
2021-06-21,132.5743865966797
2021-06-22,132.38052368164062
2021-06-23,133.18255615234375
2021-06-24,134.40750122070312
2021-06-25,135.7646942138672
2021-06-28,136.0115203857422
2021-06-29,135.84402465820312
2021-06-30,137.0778350830078
2021-07-01,138.43505859375
2021-07-02,138.30210876464844
2021-07-06,135.97979736328125
2021-07-07,136.1393585205078
2021-07-08,133.7904510498047
2021-07-09,138.0716552734375
2021-07-12,140.04827880859375
2021-07-13,137.96527099609375
2021-07-14,137.49551391601562
2021-07-15,137.796875
2021-07-16,134.65025329589844
2021-07-19,130.27149963378906
2021-07-20,132.70016479492188
2021-07-21,135.4922637939453
2021-07-22,133.78152465820312
2021-07-23,133.52452087402344
2021-07-26,134.4197540283203
2021-07-27,134.2424774169922
2021-07-28,134.46408081054688
2021-07-29,135.6163787841797
2021-07-30,134.5349884033203
2021-08-02,133.99432373046875
2021-08-03,135.5188446044922
2021-08-04,134.05638122558594
2021-08-05,135.74932861328125
2021-08-06,139.6051025390625
2021-08-09,139.4544219970703
2021-08-10,141.1650848388672
2021-08-11,142.84927368164062
2021-08-12,143.4076690673828
2021-08-13,141.80332946777344
2021-08-16,140.8726043701172
2021-08-17,139.17076110839844
2021-08-18,137.90325927734375
2021-08-19,136.75096130371094
2021-08-20,137.1409454345703
2021-08-23,138.89598083496094
2021-08-24,139.7557830810547
2021-08-25,142.6365203857422
2021-08-26,143.37220764160156
2021-08-27,144.52450561523438
2021-08-30,142.21109008789062
2021-08-31,141.7767333984375
2021-09-01,141.5728759765625
2021-09-02,142.22882080078125
2021-09-03,141.3690185546875
2021-09-07,141.1208038330078
2021-09-08,140.49147033691406
2021-09-09,141.10305786132812
2021-09-10,139.4810028076172
2021-09-13,141.6969451904297
2021-09-14,139.2239532470703
2021-09-15,140.19009399414062
2021-09-16,140.12806701660156
2021-09-17,139.76461791992188
2021-09-20,135.58091735839844
2021-09-21,135.59866333007812
2021-09-22,138.19573974609375
2021-09-23,142.86697387695312
2021-09-24,144.515625
2021-09-27,148.0079803466797
2021-09-28,147.2102508544922
2021-09-29,147.09500122070312
2021-09-30,145.09178161621094
2021-10-01,148.1409454345703
2021-10-04,147.9813690185547
2021-10-05,150.3980255126953
2021-10-06,150.71896362304688
2021-10-07,151.67312622070312
2021-10-08,151.78907775878906
2021-10-11,148.5967254638672
2021-10-12,147.45526123046875
2021-10-13,143.56735229492188
2021-10-14,145.76991271972656
2021-10-15,148.56997680664062
2021-10-18,148.5164337158203
2021-10-19,150.31771850585938
2021-10-20,152.34190368652344
2021-10-21,151.1470184326172
2021-10-22,153.1801300048828
2021-10-25,152.43109130859375
2021-10-26,152.84127807617188
2021-10-27,149.65782165527344
2021-10-28,151.9138946533203
